room,time,outcome,sale
1,21,25,0.0
1,21,26,0.0
1,21,27,0.0
1,21,28,0.0
1,21,29,0.0
1,21,30,0.0
1,21,31,0.0
1,21,32,0.0
1,21,33,0.0
1,21,34,0.0
1,21,35,0.0
1,21,36,0.0
1,21,37,0.0
1,21,38,0.0
1,21,39,0.0
1,21,40,0.0
1,21,41,0.0
1,21,42,0.0
1,21,43,0.0
1,21,44,0.0
1,21,45,0.0
1,21,46,0.0
1,21,47,0.0
1,21,48,0.0
1,21,49,0.0
1,21,50,0.0
1,21,51,0.0
1,21,52,0.0
1,21,53,0.0
1,21,54,0.0
1,21,55,0.0
1,21,56,0.0
1,21,57,0.0
1,21,58,0.0
1,21,59,0.0
1,21,60,0.0
1,21,61,0.0
1,21,62,0.0
1,21,63,0.0
1,21,64,0.0
1,21,65,0.0
1,21,66,0.0
1,21,67,0.0
1,21,68,0.0
1,21,69,0.0
1,21,70,0.0
1,21,71,0.0
1,21,72,0.0
1,21,73,0.0
1,21,74,-0.0
1,21,75,0.0
1,21,76,-0.0
1,21,77,-0.0
1,21,78,-0.0
1,21,79,-0.0
1,21,80,-0.0
1,21,81,-0.0
1,21,82,-0.0
1,21,83,-0.0
1,21,84,-0.0
1,21,85,-0.0
1,21,86,-0.0
1,21,87,-0.0
1,21,88,-0.0
1,21,89,-0.0
1,21,90,-0.0
1,21,91,-0.0
1,21,92,-0.0
1,21,93,-0.0
1,21,94,-0.0
1,21,95,-0.0
1,21,96,-0.0
1,21,97,-0.0
1,21,98,-0.0
1,21,99,-0.0
1,21,100,-0.0
1,21,101,-0.0
1,3,1,0.0
1,3,2,0.0
1,3,3,0.0
1,3,4,0.0
1,3,5,0.0
1,3,6,0.0
1,3,7,0.0
1,3,8,0.0
1,3,9,0.0
1,3,10,0.0
1,3,11,0.0
1,3,12,0.0
1,3,13,0.0
1,3,14,0.0
1,3,15,0.0
1,3,16,0.0
1,3,17,0.0
1,3,18,0.0
1,3,19,0.0
1,3,20,0.0
1,3,21,0.0
1,3,22,0.0
1,3,23,0.0
1,3,24,0.0
1,3,25,0.0
1,3,26,0.0
1,3,27,0.0
1,3,28,0.0
1,3,29,0.0
1,3,30,0.0
1,3,31,0.0
1,3,32,0.0
1,3,33,0.0
1,3,34,0.0
1,3,35,0.0
1,3,36,0.0
1,3,37,0.0
1,3,38,0.0
1,3,39,0.0
1,3,40,0.0
1,3,41,0.0
1,3,42,0.0
1,3,43,0.0
1,3,44,0.0
1,3,45,0.0
1,3,46,0.0
1,3,47,0.0
1,3,48,0.0
1,3,49,0.0
1,3,50,0.0
1,3,51,0.0
1,3,52,0.0
1,3,53,-0.0
1,3,54,-0.0
1,3,55,-0.0
1,3,56,-0.0
1,3,57,-0.0
1,3,58,-0.0
1,3,59,-0.0
1,3,60,-0.0
1,3,61,-0.0
1,3,62,-0.0
1,3,63,-0.0
1,3,64,-0.0
1,3,65,-0.0
1,3,66,-0.0
1,3,67,-0.0
1,3,68,-0.0
1,3,69,-0.0
1,3,70,-0.0
1,3,71,-0.0
1,3,72,-0.0
1,3,73,-0.0
1,3,74,-0.0
1,3,75,-0.0
1,3,76,-0.0
1,3,77,-0.0
1,3,78,-0.0
1,3,79,-0.0
1,3,80,-0.0
1,3,81,-0.0
1,3,82,-0.0
1,3,83,-0.0
1,3,84,-0.0
1,3,85,-0.0
1,3,86,-0.0
1,3,87,-0.0
1,3,88,-0.0
1,3,89,-0.0
1,3,90,-0.0
1,3,91,-0.0
1,3,92,-0.0
1,3,93,-0.0
1,3,94,-0.0
1,3,95,-0.0
1,3,96,-0.0
1,3,97,-0.0
1,3,98,-0.0
1,3,99,-0.0
1,3,100,-0.0
1,3,101,-0.0
1,4,1,0.0
1,4,2,1.0
1,4,3,2.0
1,4,4,3.0
1,4,5,4.0
1,4,6,5.0
1,4,7,6.0
1,4,8,7.0
1,4,9,8.0
1,4,10,9.0
1,4,11,10.0
1,4,12,11.0
1,4,13,12.0
1,4,14,12.0
1,4,15,12.0
1,4,16,12.0
1,4,17,12.0
1,4,18,12.0
1,4,19,12.0
1,4,20,12.0
1,4,21,12.0
1,4,22,12.0
1,4,23,12.0
1,4,24,12.0
1,4,25,12.0
1,4,26,12.0
1,4,27,12.0
1,4,28,12.0
1,4,29,12.0
1,4,30,12.0
1,4,31,12.0
1,4,32,12.0
1,4,33,12.0
1,4,34,12.0
1,4,35,12.0
1,4,36,12.0
1,4,37,12.0
1,4,38,12.0
1,4,39,12.0
1,4,40,12.0
1,4,41,12.0
1,4,42,12.0
1,4,43,12.0
1,4,44,12.0
1,4,45,12.0
1,4,46,12.0
1,4,47,12.0
1,4,48,12.0
1,4,49,12.0
1,4,50,12.0
1,4,51,12.0
1,4,52,12.0
1,4,53,-0.0
1,4,54,-0.0
1,4,55,-0.0
1,4,56,-0.0
1,4,57,-0.0
1,4,58,-0.0
1,4,59,-0.0
1,4,60,-0.0
1,4,61,-0.0
1,4,62,-0.0
1,4,63,-0.0
1,4,64,-0.0
1,4,65,-0.0
1,4,66,-0.0
1,4,67,-0.0
1,4,68,-0.0
1,4,69,-0.0
1,4,70,-0.0
1,4,71,-0.0
1,4,72,-0.0
1,4,73,-0.0
1,4,74,-0.0
1,4,75,-0.0
1,4,76,-0.0
1,4,77,-0.0
1,4,78,-0.0
1,4,79,-0.0
1,4,80,-0.0
1,4,81,-0.0
1,4,82,-0.0
1,4,83,-0.0
1,4,84,-0.0
1,4,85,-0.0
1,4,86,-0.0
1,4,87,-0.0
1,4,88,-0.0
1,4,89,-0.0
1,4,90,-0.0
1,4,91,-0.0
1,4,92,-0.0
1,4,93,-0.0
1,4,94,-0.0
1,4,95,-0.0
1,4,96,-0.0
1,4,97,-0.0
1,4,98,-0.0
1,4,99,-0.0
1,4,100,-0.0
1,4,101,-0.0
1,5,1,0.0
1,5,2,1.0
1,5,3,2.0
1,5,4,3.0
1,5,5,4.0
1,5,6,5.0
1,5,7,6.0
1,5,8,7.0
1,5,9,8.0
1,5,10,9.0
1,5,11,10.0
1,5,12,11.0
1,5,13,12.0
1,5,14,13.0
1,5,15,14.0
1,5,16,15.0
1,5,17,16.0
1,5,18,17.0
1,5,19,18.0
1,5,20,18.0
1,5,21,18.0
1,5,22,18.0
1,5,23,18.0
1,5,24,18.0
1,5,25,18.0
1,5,26,18.0
1,5,27,18.0
1,5,28,18.0
1,5,29,18.0
1,5,30,18.0
1,5,31,18.0
1,5,32,18.0
1,5,33,18.0
1,5,34,18.0
1,5,35,18.0
1,5,36,18.0
1,5,37,18.0
1,5,38,18.0
1,5,39,18.0
1,5,40,18.0
1,5,41,18.0
1,5,42,18.0
1,5,43,18.0
1,5,44,18.0
1,5,45,18.0
1,5,46,18.0
1,5,47,18.0
1,5,48,18.0
1,5,49,18.0
1,5,50,18.0
1,5,51,18.0
1,5,52,18.0
1,5,53,-0.0
1,5,54,-0.0
1,5,55,-0.0
1,5,56,-0.0
1,5,57,-0.0
1,5,58,-0.0
1,5,59,-0.0
1,5,60,-0.0
1,5,61,-0.0
1,5,62,-0.0
1,5,63,-0.0
1,5,64,-0.0
1,5,65,-0.0
1,5,66,-0.0
1,5,67,-0.0
1,5,68,-0.0
1,5,69,-0.0
1,5,70,-0.0
1,5,71,-0.0
1,5,72,-0.0
1,5,73,-0.0
1,5,74,-0.0
1,5,75,-0.0
1,5,76,-0.0
1,5,77,-0.0
1,5,78,-0.0
1,5,79,-0.0
1,5,80,-0.0
1,5,81,-0.0
1,5,82,-0.0
1,5,83,-0.0
1,5,84,-0.0
1,5,85,-0.0
1,5,86,-0.0
1,5,87,-0.0
1,5,88,-0.0
1,5,89,-0.0
1,5,90,-0.0
1,5,91,-0.0
1,5,92,-0.0
1,5,93,-0.0
1,5,94,-0.0
1,5,95,-0.0
1,5,96,-0.0
1,5,97,-0.0
1,5,98,-0.0
1,5,99,-0.0
1,5,100,-0.0
1,5,101,-0.0
1,6,1,-0.0
1,6,2,-0.0
1,6,3,-0.0
1,6,4,-0.0
1,6,5,-0.0
1,6,6,-0.0
1,6,7,-0.0
1,6,8,-0.0
1,6,9,-0.0
1,6,10,-0.0
1,6,11,0.0
1,6,12,0.0
1,6,13,-0.0
1,6,14,0.0
1,6,15,0.0
1,6,16,0.0
1,6,17,0.0
1,6,18,0.0
1,6,19,0.0
1,6,20,0.0
1,6,21,0.0
1,6,22,0.0
1,6,23,0.0
1,6,24,0.0
1,6,25,0.0
1,6,26,0.0
1,6,27,0.0
1,6,28,0.0
1,6,29,0.0
1,6,30,0.0
1,6,31,0.0
1,6,32,0.0
1,6,33,0.0
1,6,34,0.0
1,6,35,0.0
1,6,36,0.0
1,6,37,0.0
1,6,38,0.0
1,6,39,0.0
1,6,40,0.0
1,6,41,0.0
1,6,42,0.0
1,6,43,0.0
1,6,44,0.0
1,6,45,0.0
1,6,46,0.0
1,6,47,0.0
1,6,48,0.0
1,6,49,0.0
1,6,50,0.0
1,6,51,0.0
1,6,52,0.0
1,6,53,0.0
1,6,54,0.0
1,6,55,0.0
1,6,56,0.0
1,6,57,0.0
1,6,58,0.0
1,6,59,0.0
1,6,60,0.0
1,6,61,0.0
1,6,62,0.0
1,6,63,0.0
1,6,64,0.0
1,6,65,0.0
1,6,66,0.0
1,6,67,0.0
1,6,68,0.0
1,6,69,0.0
1,6,70,0.0
1,6,71,0.0
1,6,72,0.0
1,6,73,0.0
1,6,74,0.0
1,6,75,0.0
1,6,76,-0.0
1,6,77,-0.0
1,6,78,-0.0
1,6,79,-0.0
1,6,80,-0.0
1,6,81,-0.0
1,6,82,-0.0
1,6,83,-0.0
1,6,84,-0.0
1,6,85,-0.0
1,6,86,-0.0
1,6,87,-0.0
1,6,88,-0.0
1,6,89,-0.0
1,6,90,-0.0
1,6,91,-0.0
1,6,92,-0.0
1,6,93,-0.0
1,6,94,-0.0
1,6,95,-0.0
1,6,96,-0.0
1,6,97,-0.0
1,6,98,-0.0
1,6,99,-0.0
1,6,100,-0.0
1,6,101,-0.0
1,7,1,-0.0
1,7,2,-0.0
1,7,3,-0.0
1,7,4,-0.0
1,7,5,-0.0
1,7,6,-0.0
1,7,7,-0.0
1,7,8,-0.0
1,7,9,-0.0
1,7,10,0.0
1,7,11,0.0
1,7,12,0.0
1,7,13,0.0
1,7,14,0.0
1,7,15,0.0
1,7,16,0.0
1,7,17,0.0
1,7,18,0.0
1,7,19,0.0
1,7,20,0.0
1,7,21,0.0
1,7,22,0.0
1,7,23,0.0
1,7,24,0.0
1,7,25,0.0
1,7,26,0.0
1,7,27,0.0
1,7,28,0.0
1,7,29,0.0
1,7,30,0.0
1,7,31,0.0
1,7,32,0.0
1,7,33,0.0
1,7,34,0.0
1,7,35,0.0
1,7,36,0.0
1,7,37,0.0
1,7,38,0.0
1,7,39,0.0
1,7,40,0.0
1,7,41,0.0
1,7,42,0.0
1,7,43,0.0
1,7,44,0.0
1,7,45,0.0
1,7,46,0.0
1,7,47,0.0
1,7,48,0.0
1,7,49,0.0
1,7,50,0.0
1,7,51,0.0
1,7,52,0.0
1,7,53,0.0
1,7,54,0.0
1,7,55,0.0
1,7,56,0.0
1,7,57,0.0
1,7,58,0.0
1,7,59,0.0
1,7,60,0.0
1,7,61,0.0
1,7,62,0.0
1,7,63,0.0
1,7,64,0.0
1,7,65,0.0
1,7,66,0.0
1,7,67,0.0
1,7,68,0.0
1,7,69,0.0
1,7,70,0.0
1,7,71,0.0
1,7,72,0.0
1,7,73,0.0
1,7,74,0.0
1,7,75,0.0
1,7,76,-0.0
1,7,77,-0.0
1,7,78,-0.0
1,7,79,-0.0
1,7,80,-0.0
1,7,81,-0.0
1,7,82,-0.0
1,7,83,-0.0
1,7,84,-0.0
1,7,85,-0.0
1,7,86,-0.0
1,7,87,-0.0
1,7,88,-0.0
1,7,89,-0.0
1,7,90,-0.0
1,7,91,-0.0
1,7,92,-0.0
1,7,93,-0.0
1,7,94,-0.0
1,7,95,-0.0
1,7,96,-0.0
1,7,97,-0.0
1,7,98,-0.0
1,7,99,-0.0
1,7,100,-0.0
1,7,101,-0.0
1,8,1,0.0
1,8,2,1.0
1,8,3,2.0
1,8,4,3.0
1,8,5,4.0
1,8,6,5.0
1,8,7,6.0
1,8,8,7.0
1,8,9,8.0
1,8,10,9.0
1,8,11,10.0
1,8,12,11.0
1,8,13,12.0
1,8,14,13.0
1,8,15,14.0
1,8,16,15.0
1,8,17,16.0
1,8,18,17.0
1,8,19,18.0
1,8,20,19.0
1,8,21,20.0
1,8,22,20.0
1,8,23,20.0
1,8,24,20.0
1,8,25,20.0
1,8,26,20.0
1,8,27,20.0
1,8,28,20.0
1,8,29,20.0
1,8,30,20.0
1,8,31,20.0
1,8,32,20.0
1,8,33,20.0
1,8,34,20.0
1,8,35,20.0
1,8,36,20.0
1,8,37,20.0
1,8,38,20.0
1,8,39,20.0
1,8,40,20.0
1,8,41,20.0
1,8,42,20.0
1,8,43,20.0
1,8,44,20.0
1,8,45,20.0
1,8,46,20.0
1,8,47,20.0
1,8,48,20.0
1,8,49,20.0
1,8,50,20.0
1,8,51,20.0
1,8,52,20.0
1,8,53,-0.0
1,8,54,-0.0
1,8,55,-0.0
1,8,56,-0.0
1,8,57,-0.0
1,8,58,-0.0
1,8,59,-0.0
1,8,60,-0.0
1,8,61,-0.0
1,8,62,-0.0
1,8,63,-0.0
1,8,64,-0.0
1,8,65,-0.0
1,8,66,-0.0
1,8,67,-0.0
1,8,68,-0.0
1,8,69,-0.0
1,8,70,-0.0
1,8,71,-0.0
1,8,72,-0.0
1,8,73,-0.0
1,8,74,-0.0
1,8,75,-0.0
1,8,76,-0.0
1,8,77,-0.0
1,8,78,-0.0
1,8,79,-0.0
1,8,80,-0.0
1,8,81,-0.0
1,8,82,-0.0
1,8,83,-0.0
1,8,84,-0.0
1,8,85,-0.0
1,8,86,-0.0
1,8,87,-0.0
1,8,88,-0.0
1,8,89,-0.0
1,8,90,-0.0
1,8,91,-0.0
1,8,92,-0.0
1,8,93,-0.0
1,8,94,-0.0
1,8,95,-0.0
1,8,96,-0.0
1,8,97,-0.0
1,8,98,-0.0
1,8,99,-0.0
1,8,100,-0.0
1,8,101,-0.0
1,9,1,0.0
1,9,2,1.0
1,9,3,2.0
1,9,4,3.0
1,9,5,4.0
1,9,6,5.0
1,9,7,6.0
1,9,8,7.0
1,9,9,8.0
1,9,10,9.0
1,9,11,10.0
1,9,12,11.0
1,9,13,12.0
1,9,14,13.0
1,9,15,14.0
1,9,16,15.0
1,9,17,16.0
1,9,18,17.0
1,9,19,18.0
1,9,20,18.0
1,9,21,18.0
1,9,22,18.0
1,9,23,18.0
1,9,24,18.0
1,9,25,18.0
1,9,26,18.0
1,9,27,18.0
1,9,28,18.0
1,9,29,18.0
1,9,30,18.0
1,9,31,18.0
1,9,32,18.0
1,9,33,18.0
1,9,34,18.0
1,9,35,18.0
1,9,36,18.0
1,9,37,18.0
1,9,38,18.0
1,9,39,18.0
1,9,40,18.0
1,9,41,18.0
1,9,42,18.0
1,9,43,18.0
1,9,44,18.0
1,9,45,18.0
1,9,46,18.0
1,9,47,18.0
1,9,48,18.0
1,9,49,18.0
1,9,50,18.0
1,9,51,18.0
1,9,52,18.0
1,9,53,-0.0
1,9,54,-0.0
1,9,55,-0.0
1,9,56,-0.0
1,9,57,-0.0
1,9,58,-0.0
1,9,59,-0.0
1,9,60,-0.0
1,9,61,-0.0
1,9,62,-0.0
1,9,63,-0.0
1,9,64,-0.0
1,9,65,-0.0
1,9,66,-0.0
1,9,67,-0.0
1,9,68,-0.0
1,9,69,-0.0
1,9,70,-0.0
1,9,71,-0.0
1,9,72,-0.0
1,9,73,-0.0
1,9,74,-0.0
1,9,75,-0.0
1,9,76,-0.0
1,9,77,-0.0
1,9,78,-0.0
1,9,79,-0.0
1,9,80,-0.0
1,9,81,-0.0
1,9,82,-0.0
1,9,83,-0.0
1,9,84,-0.0
1,9,85,-0.0
1,9,86,-0.0
1,9,87,-0.0
1,9,88,-0.0
1,9,89,-0.0
1,9,90,-0.0
1,9,91,-0.0
1,9,92,-0.0
1,9,93,-0.0
1,9,94,-0.0
1,9,95,-0.0
1,9,96,-0.0
1,9,97,-0.0
1,9,98,-0.0
1,9,99,-0.0
1,9,100,-0.0
1,9,101,-0.0
2,1,1,0.0
2,1,2,1.0
2,1,3,2.0
2,1,4,3.0
2,1,5,4.0
2,1,6,5.0
2,1,7,6.0
2,1,8,7.0
2,1,9,8.0
2,1,10,9.0
2,1,11,10.0
2,1,12,11.0
2,1,13,12.0
2,1,14,13.0
2,1,15,14.0
2,1,16,15.0
2,1,17,16.0
2,1,18,17.0
2,1,19,17.0
2,1,20,17.0
2,1,21,17.0
2,1,22,17.0
2,1,23,17.0
2,1,24,17.0
2,1,25,17.0
2,1,26,17.0
2,1,27,17.0
2,1,28,17.0
2,1,29,17.0
2,1,30,17.0
2,1,31,17.0
2,1,32,17.0
2,1,33,17.0
2,1,34,17.0
2,1,35,17.0
2,1,36,17.0
2,1,37,17.0
2,1,38,17.0
2,1,39,17.0
2,1,40,-0.0
2,1,41,-0.0
2,1,42,-0.0
2,1,43,-0.0
2,1,44,-0.0
2,1,45,-0.0
2,1,46,-0.0
2,1,47,-0.0
2,1,48,-0.0
2,1,49,-0.0
2,1,50,-0.0
2,1,51,-0.0
2,1,52,-0.0
2,1,53,-0.0
2,1,54,-0.0
2,1,55,-0.0
2,1,56,-0.0
2,1,57,-0.0
2,1,58,-0.0
2,1,59,-0.0
2,1,60,-0.0
2,1,61,-0.0
2,1,62,-0.0
2,1,63,-0.0
2,1,64,-0.0
2,1,65,-0.0
2,1,66,-0.0
2,1,67,-0.0
2,1,68,-0.0
2,1,69,-0.0
2,1,70,-0.0
2,1,71,-0.0
2,1,72,-0.0
2,1,73,-0.0
2,1,74,-0.0
2,1,75,-0.0
2,1,76,-0.0
2,1,77,-0.0
2,1,78,-0.0
2,1,79,-0.0
2,1,80,-0.0
2,1,81,-0.0
2,10,1,0.0
2,10,2,1.0
2,10,3,2.0
2,10,4,3.0
2,10,5,4.0
2,10,6,5.0
2,10,7,6.0
2,10,8,7.0
2,10,9,7.0
2,10,10,7.0
2,10,11,7.0
2,10,12,7.0
2,10,13,7.0
2,10,14,7.0
2,10,15,7.0
2,10,16,7.0
2,10,17,7.0
2,10,18,7.0
2,10,19,7.0
2,10,20,7.0
2,10,21,7.0
2,10,22,7.0
2,10,23,7.0
2,10,24,7.0
2,10,25,7.0
2,10,26,7.0
2,10,27,7.0
2,10,28,7.0
2,10,29,7.0
2,10,30,7.0
2,10,31,7.0
2,10,32,7.0
2,10,33,7.0
2,10,34,7.0
2,10,35,7.0
2,10,36,7.0
2,10,37,7.0
2,10,38,7.0
2,10,39,7.0
2,10,40,-0.0
2,10,41,-0.0
2,10,42,-0.0
2,10,43,-0.0
2,10,44,-0.0
2,10,45,-0.0
2,10,46,-0.0
2,10,47,-0.0
2,10,48,-0.0
2,10,49,-0.0
2,10,50,-0.0
2,10,51,-0.0
2,10,52,-0.0
2,10,53,-0.0
2,10,54,-0.0
2,10,55,-0.0
2,10,56,-0.0
2,10,57,-0.0
2,10,58,-0.0
2,10,59,-0.0
2,10,60,-0.0
2,10,61,-0.0
2,10,62,-0.0
2,10,63,-0.0
2,10,64,-0.0
2,10,65,-0.0
2,10,66,-0.0
2,10,67,-0.0
2,10,68,-0.0
2,10,69,-0.0
2,10,70,-0.0
2,10,71,-0.0
2,10,72,-0.0
2,10,73,-0.0
2,10,74,-0.0
2,10,75,-0.0
2,10,76,-0.0
2,10,77,-0.0
2,10,78,-0.0
2,10,79,-0.0
2,10,80,-0.0
2,10,81,-0.0
2,11,1,0.0
2,11,2,1.0
2,11,3,2.0
2,11,4,3.0
2,11,5,3.0
2,11,6,3.0
2,11,7,3.0
2,11,8,3.0
2,11,9,3.0
2,11,10,3.0
2,11,11,3.0
2,11,12,3.0
2,11,13,3.0
2,11,14,3.0
2,11,15,3.0
2,11,16,3.0
2,11,17,3.0
2,11,18,3.0
2,11,19,3.0
2,11,20,3.0
2,11,21,3.0
2,11,22,3.0
2,11,23,3.0
2,11,24,3.0
2,11,25,3.0
2,11,26,3.0
2,11,27,3.0
2,11,28,3.0
2,11,29,3.0
2,11,30,3.0
2,11,31,3.0
2,11,32,3.0
2,11,33,3.0
2,11,34,3.0
2,11,35,3.0
2,11,36,3.0
2,11,37,3.0
2,11,38,3.0
2,11,39,3.0
2,11,40,-0.0
2,11,41,-0.0
2,11,42,-0.0
2,11,43,-0.0
2,11,44,-0.0
2,11,45,-0.0
2,11,46,-0.0
2,11,47,-0.0
2,11,48,-0.0
2,11,49,-0.0
2,11,50,-0.0
2,11,51,-0.0
2,11,52,-0.0
2,11,53,-0.0
2,11,54,-0.0
2,11,55,-0.0
2,11,56,-0.0
2,11,57,-0.0
2,11,58,-0.0
2,11,59,-0.0
2,11,60,-0.0
2,11,61,-0.0
2,11,62,-0.0
2,11,63,-0.0
2,11,64,-0.0
2,11,65,-0.0
2,11,66,-0.0
2,11,67,-0.0
2,11,68,-0.0
2,11,69,-0.0
2,11,70,-0.0
2,11,71,-0.0
2,11,72,-0.0
2,11,73,-0.0
2,11,74,-0.0
2,11,75,-0.0
2,11,76,-0.0
2,11,77,-0.0
2,11,78,-0.0
2,11,79,-0.0
2,11,80,-0.0
2,11,81,-0.0
2,12,1,0.0
2,12,2,1.0
2,12,3,2.0
2,12,4,3.0
2,12,5,4.0
2,12,6,4.0
2,12,7,4.0
2,12,8,4.0
2,12,9,4.0
2,12,10,4.0
2,12,11,4.0
2,12,12,4.0
2,12,13,4.0
2,12,14,4.0
2,12,15,4.0
2,12,16,4.0
2,12,17,4.0
2,12,18,4.0
2,12,19,4.0
2,12,20,4.0
2,12,21,4.0
2,12,22,4.0
2,12,23,4.0
2,12,24,4.0
2,12,25,4.0
2,12,26,4.0
2,12,27,4.0
2,12,28,4.0
2,12,29,4.0
2,12,30,4.0
2,12,31,4.0
2,12,32,4.0
2,12,33,4.0
2,12,34,4.0
2,12,35,4.0
2,12,36,4.0
2,12,37,4.0
2,12,38,4.0
2,12,39,4.0
2,12,40,-0.0
2,12,41,-0.0
2,12,42,-0.0
2,12,43,-0.0
2,12,44,-0.0
2,12,45,-0.0
2,12,46,-0.0
2,12,47,-0.0
2,12,48,-0.0
2,12,49,-0.0
2,12,50,-0.0
2,12,51,-0.0
2,12,52,-0.0
2,12,53,-0.0
2,12,54,-0.0
2,12,55,-0.0
2,12,56,-0.0
2,12,57,-0.0
2,12,58,-0.0
2,12,59,-0.0
2,12,60,-0.0
2,12,61,-0.0
2,12,62,-0.0
2,12,63,-0.0
2,12,64,-0.0
2,12,65,-0.0
2,12,66,-0.0
2,12,67,-0.0
2,12,68,-0.0
2,12,69,-0.0
2,12,70,-0.0
2,12,71,-0.0
2,12,72,-0.0
2,12,73,-0.0
2,12,74,-0.0
2,12,75,-0.0
2,12,76,-0.0
2,12,77,-0.0
2,12,78,-0.0
2,12,79,-0.0
2,12,80,-0.0
2,12,81,-0.0
2,13,1,-0.0
2,13,2,1.0
2,13,3,2.0
2,13,4,3.0
2,13,5,4.0
2,13,6,5.0
2,13,7,6.0
2,13,8,7.0
2,13,9,8.0
2,13,10,9.0
2,13,11,10.0
2,13,12,11.0
2,13,13,12.0
2,13,14,13.0
2,13,15,14.0
2,13,16,15.0
2,13,17,16.0
2,13,18,17.0
2,13,19,18.0
2,13,20,19.0
2,13,21,19.0
2,13,22,19.0
2,13,23,19.0
2,13,24,19.0
2,13,25,19.0
2,13,26,19.0
2,13,27,19.0
2,13,28,19.0
2,13,29,19.0
2,13,30,19.0
2,13,31,19.0
2,13,32,19.0
2,13,33,19.0
2,13,34,19.0
2,13,35,19.0
2,13,36,19.0
2,13,37,19.0
2,13,38,19.0
2,13,39,19.0
2,13,40,19.0
2,13,41,19.0
2,13,42,19.0
2,13,43,19.0
2,13,44,19.0
2,13,45,19.0
2,13,46,19.0
2,13,47,19.0
2,13,48,19.0
2,13,49,19.0
2,13,50,19.0
2,13,51,19.0
2,13,52,19.0
2,13,53,19.0
2,13,54,19.0
2,13,55,19.0
2,13,56,-0.0
2,13,57,-0.0
2,13,58,-0.0
2,13,59,-0.0
2,13,60,-0.0
2,13,61,-0.0
2,13,62,-0.0
2,13,63,-0.0
2,13,64,-0.0
2,13,65,-0.0
2,13,66,-0.0
2,13,67,-0.0
2,13,68,-0.0
2,13,69,-0.0
2,13,70,-0.0
2,13,71,-0.0
2,13,72,-0.0
2,13,73,-0.0
2,13,74,-0.0
2,13,75,-0.0
2,13,76,-0.0
2,13,77,-0.0
2,13,78,-0.0
2,13,79,-0.0
2,13,80,-0.0
2,13,81,-0.0
2,14,1,-0.0
2,14,2,1.0
2,14,3,2.0
2,14,4,3.0
2,14,5,4.0
2,14,6,5.0
2,14,7,6.0
2,14,8,7.0
2,14,9,8.0
2,14,10,9.0
2,14,11,10.0
2,14,12,11.0
2,14,13,12.0
2,14,14,13.0
2,14,15,14.0
2,14,16,15.0
2,14,17,15.0
2,14,18,15.0
2,14,19,15.0
2,14,20,15.0
2,14,21,15.0
2,14,22,15.0
2,14,23,15.0
2,14,24,15.0
2,14,25,15.0
2,14,26,15.0
2,14,27,15.0
2,14,28,15.0
2,14,29,15.0
2,14,30,15.0
2,14,31,15.0
2,14,32,15.0
2,14,33,15.0
2,14,34,15.0
2,14,35,15.0
2,14,36,15.0
2,14,37,15.0
2,14,38,15.0
2,14,39,15.0
2,14,40,15.0
2,14,41,15.0
2,14,42,15.0
2,14,43,15.0
2,14,44,15.0
2,14,45,15.0
2,14,46,15.0
2,14,47,15.0
2,14,48,15.0
2,14,49,15.0
2,14,50,15.0
2,14,51,15.0
2,14,52,15.0
2,14,53,15.0
2,14,54,15.0
2,14,55,15.0
2,14,56,-0.0
2,14,57,-0.0
2,14,58,-0.0
2,14,59,-0.0
2,14,60,-0.0
2,14,61,-0.0
2,14,62,-0.0
2,14,63,-0.0
2,14,64,-0.0
2,14,65,-0.0
2,14,66,-0.0
2,14,67,-0.0
2,14,68,-0.0
2,14,69,-0.0
2,14,70,-0.0
2,14,71,-0.0
2,14,72,-0.0
2,14,73,-0.0
2,14,74,-0.0
2,14,75,-0.0
2,14,76,-0.0
2,14,77,-0.0
2,14,78,-0.0
2,14,79,-0.0
2,14,80,-0.0
2,14,81,-0.0
2,15,1,0.0
2,15,2,1.0
2,15,3,2.0
2,15,4,3.0
2,15,5,4.0
2,15,6,5.0
2,15,7,6.0
2,15,8,7.0
2,15,9,8.0
2,15,10,9.0
2,15,11,10.0
2,15,12,10.0
2,15,13,10.0
2,15,14,10.0
2,15,15,10.0
2,15,16,10.0
2,15,17,10.0
2,15,18,10.0
2,15,19,10.0
2,15,20,10.0
2,15,21,10.0
2,15,22,10.0
2,15,23,10.0
2,15,24,10.0
2,15,25,10.0
2,15,26,10.0
2,15,27,10.0
2,15,28,10.0
2,15,29,10.0
2,15,30,10.0
2,15,31,10.0
2,15,32,10.0
2,15,33,10.0
2,15,34,10.0
2,15,35,10.0
2,15,36,10.0
2,15,37,10.0
2,15,38,10.0
2,15,39,10.0
2,15,40,-0.0
2,15,41,-0.0
2,15,42,-0.0
2,15,43,-0.0
2,15,44,-0.0
2,15,45,-0.0
2,15,46,-0.0
2,15,47,-0.0
2,15,48,-0.0
2,15,49,-0.0
2,15,50,-0.0
2,15,51,-0.0
2,15,52,-0.0
2,15,53,-0.0
2,15,54,-0.0
2,15,55,-0.0
2,15,56,-0.0
2,15,57,-0.0
2,15,58,-0.0
2,15,59,-0.0
2,15,60,-0.0
2,15,61,-0.0
2,15,62,-0.0
2,15,63,-0.0
2,15,64,-0.0
2,15,65,-0.0
2,15,66,-0.0
2,15,67,-0.0
2,15,68,-0.0
2,15,69,-0.0
